ProductID,DepartmentID,ProductCode,ProductName,Description,UnitPrice,Brand,ManufacturingDate
670,2,P000670,Samsung QLED 4K TV 670,Samsung QLED 4K TV television sold in Saudi Arabia,2361.5,Samsung,9/8/2022
671,1,P000671,Canon PIXMA G3420 Printer 671,Canon PIXMA G3420 Printer printer sold in Saudi Arabia,6007.5,Canon,3/2/2018
672,1,P000672,IKEA RÅSKOG Utility Cart 672,IKEA RÅSKOG Utility Cart furniture sold in Saudi Arabia,8156.21,IKEA,9/12/2020
673,2,P000673,Sony WF-1000XM5 Earbuds 673,Sony WF-1000XM5 Earbuds wireless earbuds sold in Saudi Arabia,9871.2,Sony,7/2/2023
674,3,P000674,Panasonic Air Conditioner 674,Panasonic Air Conditioner air conditioner sold in Saudi Arabia,1096.23,Panasonic,2/21/2019
675,1,P000675,Nike Training Shorts 675,Nike Training Shorts apparel sold in Saudi Arabia,8337.02,Nike,12/15/2023
676,1,P000676,Samsung Neo QLED 8K TV 676,Samsung Neo QLED 8K TV television sold in Saudi Arabia,8261.56,Samsung,6/25/2022
677,5,P000677,Apple AirPods Max 677,Apple AirPods Max wireless earbuds sold in Saudi Arabia,2175.61,Apple,4/7/2023
678,3,P000678,Samsung The Frame TV 678,Samsung The Frame TV television sold in Saudi Arabia,3991.85,Samsung,5/15/2020
679,3,P000679,Xiaomi Buds 4 Active 679,Xiaomi Buds 4 Active wireless earbuds sold in Saudi Arabia,3371.3,Xiaomi,1/1/2026
680,1,P000680,Canon PIXMA TS7440 Printer 680,Canon PIXMA TS7440 Printer printer sold in Saudi Arabia,8237.44,Canon,1/1/2019
681,4,P000681,HP Spectre x360 Laptop 681,HP Spectre x360 Laptop laptop sold in Saudi Arabia,1119.32,HP,7/23/2022
682,1,P000682,Philips Bluetooth Speaker 682,Philips Bluetooth Speaker audio device sold in Saudi Arabia,5589.17,Philips,7/24/2016
683,4,P000683,Dell Thunderbolt Dock WD22TB4 683,Dell Thunderbolt Dock WD22TB4 computer accessory sold in Saudi Arabia,77.71,Dell,5/1/2024
684,1,P000684,Xiaomi Robot Vacuum S10 684,Xiaomi Robot Vacuum S10 vacuum cleaner sold in Saudi Arabia,1502.69,Xiaomi,2/11/2019
685,3,P000685,Panasonic Refrigerator 685,Panasonic Refrigerator refrigerator sold in Saudi Arabia,10219.01,Panasonic,7/5/2021
686,2,P000686,Nike Joggers 686,Nike Joggers apparel sold in Saudi Arabia,9640.95,Nike,8/1/2024
687,4,P000687,Sony LinkBuds S Earbuds 687,Sony LinkBuds S Earbuds wireless earbuds sold in Saudi Arabia,2767.22,Sony,5/27/2017
688,2,P000688,Apple HomePod mini 688,Apple HomePod mini audio device sold in Saudi Arabia,2093.42,Apple,8/12/2023
689,3,P000689,Huawei MateBook 689,Huawei MateBook laptop sold in Saudi Arabia,2981.02,Huawei,6/17/2019
690,2,P000690,Xiaomi Robot Vacuum X10 690,Xiaomi Robot Vacuum X10 vacuum cleaner sold in Saudi Arabia,6440.59,Xiaomi,9/15/2020
691,2,P000691,LG UltraWide 34 Monitor 691,LG UltraWide 34 Monitor monitor sold in Saudi Arabia,1786.11,LG,8/24/2024
692,2,P000692,IKEA SKÅDIS Pegboard 692,IKEA SKÅDIS Pegboard furniture sold in Saudi Arabia,9614.09,IKEA,4/23/2017
693,2,P000693,Nike Tracksuit 693,Nike Tracksuit apparel sold in Saudi Arabia,9191.53,Nike,8/31/2020
694,4,P000694,Dell USB-C Dock WD19S 694,Dell USB-C Dock WD19S computer accessory sold in Saudi Arabia,8179.21,Dell,9/27/2018
695,5,P000695,Adidas Backpack 695,Adidas Backpack bag sold in Saudi Arabia,3081.33,Adidas,10/20/2022
696,5,P000696,Dell Pro Wireless Keyboard 696,Dell Pro Wireless Keyboard computer accessory sold in Saudi Arabia,834.69,Dell,10/6/2019
697,2,P000697,HP Envy x360 Laptop 697,HP Envy x360 Laptop laptop sold in Saudi Arabia,11676.04,HP,2/14/2017
698,3,P000698,Adidas Duffel Bag 698,Adidas Duffel Bag bag sold in Saudi Arabia,10211.61,Adidas,4/19/2026
699,5,P000699,Dell Pro Wireless Mouse 699,Dell Pro Wireless Mouse computer accessory sold in Saudi Arabia,8681.19,Dell,7/28/2018
700,4,P000700,IKEA VARDAGEN Dinnerware Set 700,IKEA VARDAGEN Dinnerware Set home storage and kitchen item sold in Saudi Arabia,3427.38,IKEA,6/12/2022
701,1,P000701,Dell Premier Rechargeable Mouse 701,Dell Premier Rechargeable Mouse computer accessory sold in Saudi Arabia,11781.11,Dell,2/23/2020
702,3,P000702,Samsung Bespoke Refrigerator 702,Samsung Bespoke Refrigerator refrigerator sold in Saudi Arabia,5001.99,Samsung,8/10/2018
703,5,P000703,Dell Alienware Gaming Mouse 703,Dell Alienware Gaming Mouse laptop sold in Saudi Arabia,799.29,Dell,7/19/2019
704,3,P000704,Dell Alienware Gaming Keyboard 704,Dell Alienware Gaming Keyboard laptop sold in Saudi Arabia,2959.47,Dell,12/21/2020
705,4,P000705,Dell 65W Adapter 705,Dell 65W Adapter computer accessory sold in Saudi Arabia,6694.33,Dell,8/18/2017
706,2,P000706,Dell 130W Adapter 706,Dell 130W Adapter computer accessory sold in Saudi Arabia,4919.06,Dell,6/13/2017
707,3,P000707,Philips Baby Bottle Warmer 707,Philips Baby Bottle Warmer product sold in Saudi Arabia,6565.8,Philips,8/12/2016
708,2,P000708,HP Pavilion 15 Laptop 708,HP Pavilion 15 Laptop laptop sold in Saudi Arabia,11968.3,HP,6/22/2024
709,1,P000709,Panasonic Washing Machine 709,Panasonic Washing Machine laundry appliance sold in Saudi Arabia,7885.42,Panasonic,2/15/2019
710,2,P000710,Lenovo ThinkPad Keyboard 710,Lenovo ThinkPad Keyboard laptop sold in Saudi Arabia,1410.95,Lenovo,1/27/2026
711,5,P000711,Panasonic Water Dispenser 711,Panasonic Water Dispenser product sold in Saudi Arabia,11465.74,Panasonic,6/30/2016
712,4,P000712,Philips Avent Sterilizer 712,Philips Avent Sterilizer product sold in Saudi Arabia,5520.79,Philips,1/12/2025
713,3,P000713,Samsung Bespoke Microwave 713,Samsung Bespoke Microwave microwave oven sold in Saudi Arabia,4911.53,Samsung,5/21/2024
714,3,P000714,Panasonic Cordless Phone 714,Panasonic Cordless Phone product sold in Saudi Arabia,6203.84,Panasonic,4/30/2019
715,3,P000715,Nike Football Jersey 715,Nike Football Jersey apparel sold in Saudi Arabia,1365.4,Nike,5/31/2024
716,5,P000716,IKEA 365 Food Container 716,IKEA 365 Food Container home storage and kitchen item sold in Saudi Arabia,2469.1,IKEA,7/19/2024
717,2,P000717,Adidas Cap 717,Adidas Cap sports accessory sold in Saudi Arabia,9404.73,Adidas,4/25/2026
718,4,P000718,IKEA KORKEN Jar 718,IKEA KORKEN Jar home storage and kitchen item sold in Saudi Arabia,8905.94,IKEA,2/9/2025
719,1,P000719,Sony Xperia 1 V 719,Sony Xperia 1 V smartphone sold in Saudi Arabia,10756.95,Sony,12/15/2025
720,2,P000720,Dell Backpack 720,Dell Backpack bag sold in Saudi Arabia,11605.81,Dell,8/15/2018
721,4,P000721,Canon PIXMA TR8620 Printer 721,Canon PIXMA TR8620 Printer printer sold in Saudi Arabia,10025.02,Canon,12/9/2023
722,3,P000722,Huawei Watch GT 722,Huawei Watch GT smartwatch sold in Saudi Arabia,4134.17,Huawei,11/27/2022
723,4,P000723,Xiaomi Smart Air Fryer 723,Xiaomi Smart Air Fryer product sold in Saudi Arabia,3650.16,Xiaomi,2/22/2019
724,2,P000724,Huawei Watch Fit 724,Huawei Watch Fit smartwatch sold in Saudi Arabia,9378.6,Huawei,4/17/2024
725,5,P000725,Lenovo Wireless Mouse 725,Lenovo Wireless Mouse computer accessory sold in Saudi Arabia,11476.62,Lenovo,8/11/2017
726,3,P000726,Lenovo Backpack 726,Lenovo Backpack bag sold in Saudi Arabia,11927.96,Lenovo,6/22/2017
727,2,P000727,Lenovo Sleeve 727,Lenovo Sleeve bag sold in Saudi Arabia,1381.72,Lenovo,4/24/2025
728,1,P000728,Nike Basketball Jersey 728,Nike Basketball Jersey apparel sold in Saudi Arabia,2324.11,Nike,1/18/2024
729,2,P000729,Dell Sleeve 729,Dell Sleeve bag sold in Saudi Arabia,3300.24,Dell,12/14/2023
730,1,P000730,Nike Backpack 730,Nike Backpack bag sold in Saudi Arabia,8190.32,Nike,7/3/2020
731,4,P000731,Adidas Socks Pack 731,Adidas Socks Pack sports accessory sold in Saudi Arabia,3547.29,Adidas,8/20/2016
732,4,P000732,Apple TV 4K 732,Apple TV 4K television sold in Saudi Arabia,10988.31,Apple,11/2/2019
733,1,P000733,Sony Xperia 10 V 733,Sony Xperia 10 V smartphone sold in Saudi Arabia,2958.41,Sony,3/23/2025
734,2,P000734,Adidas Training Gloves 734,Adidas Training Gloves sports accessory sold in Saudi Arabia,3724.03,Adidas,7/18/2020
735,4,P000735,Nike Duffel Bag 735,Nike Duffel Bag bag sold in Saudi Arabia,4652.48,Nike,7/6/2022
736,3,P000736,Dell XPS 13 Laptop 736,Dell XPS 13 Laptop laptop sold in Saudi Arabia,6042.51,Dell,8/16/2023
737,1,P000737,Samsung Bespoke Washing Machine 737,Samsung Bespoke Washing Machine laundry appliance sold in Saudi Arabia,1991.32,Samsung,5/19/2022
738,4,P000738,Dell XPS 15 Laptop 738,Dell XPS 15 Laptop laptop sold in Saudi Arabia,7364.94,Dell,10/23/2020
739,4,P000739,HP Pavilion Plus 14 Laptop 739,HP Pavilion Plus 14 Laptop laptop sold in Saudi Arabia,1538.1,HP,5/4/2025
740,4,P000740,HP EliteBook 840 Laptop 740,HP EliteBook 840 Laptop laptop sold in Saudi Arabia,5193.71,HP,5/30/2016
741,3,P000741,Sony Bravia XR OLED TV 741,Sony Bravia XR OLED TV television sold in Saudi Arabia,9235.37,Sony,5/28/2022
742,3,P000742,Adidas Yoga Mat 742,Adidas Yoga Mat laptop sold in Saudi Arabia,1908.94,Adidas,4/11/2024
743,5,P000743,Lenovo 65W USB-C Adapter 743,Lenovo 65W USB-C Adapter computer accessory sold in Saudi Arabia,7020.84,Lenovo,12/28/2020
744,3,P000744,Xiaomi Electric Scooter 744,Xiaomi Electric Scooter product sold in Saudi Arabia,6415.11,Xiaomi,8/31/2017
745,2,P000745,Nike Cap 745,Nike Cap sports accessory sold in Saudi Arabia,1958.22,Nike,2/8/2023
746,4,P000746,Samsung Bespoke Dryer 746,Samsung Bespoke Dryer laundry appliance sold in Saudi Arabia,8351.1,Samsung,3/4/2021
747,3,P000747,Sony Bravia 4K LED TV 747,Sony Bravia 4K LED TV television sold in Saudi Arabia,5162.26,Sony,6/22/2025
748,3,P000748,Adidas Slides 748,Adidas Slides footwear sold in Saudi Arabia,2723.26,Adidas,9/27/2025
749,5,P000749,Xiaomi Smart Camera C300 749,Xiaomi Smart Camera C300 camera sold in Saudi Arabia,4584.62,Xiaomi,10/8/2025
750,2,P000750,Panasonic Soundbar 750,Panasonic Soundbar audio device sold in Saudi Arabia,10978.82,Panasonic,10/19/2017
751,4,P000751,Philips Wake-Up Light 751,Philips Wake-Up Light product sold in Saudi Arabia,682.59,Philips,9/19/2023
752,2,P000752,Apple Magic Keyboard 752,Apple Magic Keyboard computer accessory sold in Saudi Arabia,3549.27,Apple,8/24/2020
753,2,P000753,Dell XPS 16 Laptop 753,Dell XPS 16 Laptop laptop sold in Saudi Arabia,165.84,Dell,4/9/2020
754,5,P000754,LG Gram 14 Laptop 754,LG Gram 14 Laptop laptop sold in Saudi Arabia,4457.32,LG,4/17/2021
755,2,P000755,Sony PlayStation 5 Console 755,Sony PlayStation 5 Console gaming device sold in Saudi Arabia,11081.47,Sony,9/23/2017
756,4,P000756,Samsung Jet Bot Robot Vacuum 756,Samsung Jet Bot Robot Vacuum vacuum cleaner sold in Saudi Arabia,726.92,Samsung,10/14/2019
757,3,P000757,HP EliteBook 1040 Laptop 757,HP EliteBook 1040 Laptop laptop sold in Saudi Arabia,8751.96,HP,1/23/2018
758,1,P000758,Huawei FreeBuds Pro 758,Huawei FreeBuds Pro wireless earbuds sold in Saudi Arabia,1303.04,Huawei,6/28/2024
759,1,P000759,Samsung Powerstick Vacuum Cleaner 759,Samsung Powerstick Vacuum Cleaner vacuum cleaner sold in Saudi Arabia,4843.15,Samsung,5/28/2019
760,1,P000760,IKEA FEJKA Artificial Plant 760,IKEA FEJKA Artificial Plant product sold in Saudi Arabia,739.26,IKEA,9/13/2020
761,5,P000761,Canon MAXIFY GX6040 Printer 761,Canon MAXIFY GX6040 Printer printer sold in Saudi Arabia,2659.4,Canon,11/23/2016
762,3,P000762,Dell Inspiron 14 Laptop 762,Dell Inspiron 14 Laptop laptop sold in Saudi Arabia,399.45,Dell,12/23/2021
763,3,P000763,Apple Magic Mouse 763,Apple Magic Mouse computer accessory sold in Saudi Arabia,5092.09,Apple,3/10/2019
764,4,P000764,IKEA TERTIAL Work Lamp 764,IKEA TERTIAL Work Lamp lighting product sold in Saudi Arabia,0,IKEA,2/4/2017
765,4,P000765,Apple Magic Trackpad 765,Apple Magic Trackpad computer accessory sold in Saudi Arabia,5498.89,Apple,12/7/2021
766,5,P000766,IKEA TRÅDFRI LED Bulb 766,IKEA TRÅDFRI LED Bulb lighting product sold in Saudi Arabia,11949.51,IKEA,10/7/2016
767,5,P000767,Panasonic Bluetooth Speaker 767,Panasonic Bluetooth Speaker audio device sold in Saudi Arabia,3180.05,Panasonic,12/14/2019
768,1,P000768,LG Gram 16 Laptop 768,LG Gram 16 Laptop laptop sold in Saudi Arabia,8284.34,LG,6/3/2017
769,4,P000769,Xiaomi WiFi Range Extender 769,Xiaomi WiFi Range Extender networking device sold in Saudi Arabia,3917.72,Xiaomi,12/2/2016
770,5,P000770,Samsung Portable SSD T7 770,Samsung Portable SSD T7 storage device sold in Saudi Arabia,2338.71,Samsung,1/12/2020
771,3,P000771,Nike Socks Pack 771,Nike Socks Pack sports accessory sold in Saudi Arabia,7758.51,Nike,4/19/2021
772,1,P000772,Xiaomi Power Bank 20000mAh 772,Xiaomi Power Bank 20000mAh computer accessory sold in Saudi Arabia,10948.04,Xiaomi,3/2/2018
773,2,P000773,Dell Inspiron 15 Laptop 773,Dell Inspiron 15 Laptop laptop sold in Saudi Arabia,6598.28,Dell,2/10/2017
774,2,P000774,HP ProBook 450 Laptop 774,HP ProBook 450 Laptop laptop sold in Saudi Arabia,10670.11,HP,5/29/2016
775,2,P000775,LG Gram 17 Laptop 775,LG Gram 17 Laptop laptop sold in Saudi Arabia,1585.45,LG,2/25/2025
776,1,P000776,Panasonic Camera Battery 776,Panasonic Camera Battery camera sold in Saudi Arabia,8450.22,Panasonic,9/24/2024
777,1,P000777,Canon imageCLASS Printer 777,Canon imageCLASS Printer printer sold in Saudi Arabia,10271.42,Canon,2/19/2018
778,2,P000778,Lenovo Webcam 778,Lenovo Webcam computer accessory sold in Saudi Arabia,11520.79,Lenovo,3/7/2024
779,3,P000779,Nike Gym Gloves 779,Nike Gym Gloves sports accessory sold in Saudi Arabia,9459.97,Nike,8/18/2025
780,5,P000780,LG XBOOM Bluetooth Speaker 780,LG XBOOM Bluetooth Speaker audio device sold in Saudi Arabia,589.29,LG,6/8/2023
781,1,P000781,Huawei FreeBuds SE 781,Huawei FreeBuds SE wireless earbuds sold in Saudi Arabia,1362.13,Huawei,9/22/2023
782,5,P000782,Canon SELPHY CP1500 Printer 782,Canon SELPHY CP1500 Printer printer sold in Saudi Arabia,1929.18,Canon,12/26/2025
783,5,P000783,Xiaomi Smart Speaker IR 783,Xiaomi Smart Speaker IR audio device sold in Saudi Arabia,2644.22,Xiaomi,5/10/2021
784,2,P000784,HP Omen 16 Gaming Laptop 784,HP Omen 16 Gaming Laptop laptop sold in Saudi Arabia,3362.68,HP,4/5/2020
785,1,P000785,Canon Scanner LiDE 785,Canon Scanner LiDE product sold in Saudi Arabia,2981.38,Canon,10/25/2024
786,5,P000786,Dell Inspiron 16 Laptop 786,Dell Inspiron 16 Laptop laptop sold in Saudi Arabia,8791.22,Dell,8/30/2018
787,3,P000787,Lenovo Smart Clock 787,Lenovo Smart Clock product sold in Saudi Arabia,2037.53,Lenovo,10/29/2025
788,1,P000788,LG Tone Free Earbuds 788,LG Tone Free Earbuds wireless earbuds sold in Saudi Arabia,3817.15,LG,10/29/2025
789,5,P000789,Lenovo ThinkPad X1 Carbon 789,Lenovo ThinkPad X1 Carbon laptop sold in Saudi Arabia,11556.27,Lenovo,4/22/2021
790,5,P000790,IKEA DIMPA Storage Bag 790,IKEA DIMPA Storage Bag storage device sold in Saudi Arabia,11174.25,IKEA,8/6/2017
791,5,P000791,Lenovo ThinkPad T14 Laptop 791,Lenovo ThinkPad T14 Laptop laptop sold in Saudi Arabia,444.18,Lenovo,8/5/2020
792,2,P000792,Sony DualSense Controller 792,Sony DualSense Controller gaming device sold in Saudi Arabia,1993.04,Sony,11/25/2019
793,4,P000793,Lenovo ThinkPad E14 Laptop 793,Lenovo ThinkPad E14 Laptop laptop sold in Saudi Arabia,10709.11,Lenovo,10/17/2021
794,3,P000794,HP Victus 15 Gaming Laptop 794,HP Victus 15 Gaming Laptop laptop sold in Saudi Arabia,8596.97,HP,8/15/2024
795,4,P000795,Adidas Sweatshirt 795,Adidas Sweatshirt apparel sold in Saudi Arabia,1538.35,Adidas,4/1/2026
796,2,P000796,Sony Pulse 3D Headset 796,Sony Pulse 3D Headset headphones sold in Saudi Arabia,261.78,Sony,11/9/2021
797,3,P000797,Adidas Gym Bag 797,Adidas Gym Bag bag sold in Saudi Arabia,665.03,Adidas,12/24/2023
798,2,P000798,Huawei FreeClip Earbuds 798,Huawei FreeClip Earbuds wireless earbuds sold in Saudi Arabia,7713.23,Huawei,10/25/2020
799,2,P000799,IKEA BILLY Bookcase 799,IKEA BILLY Bookcase furniture sold in Saudi Arabia,9910.67,IKEA,12/7/2021
800,5,P000800,Samsung Galaxy S24 Ultra 800,Samsung Galaxy S24 Ultra product sold in Saudi Arabia,617.96,Samsung,7/23/2018
801,2,P000801,Samsung Galaxy S24 801,Samsung Galaxy S24 product sold in Saudi Arabia,5262.9,Samsung,6/23/2025
802,3,P000802,Adidas Ultraboost Running Shoes 802,Adidas Ultraboost Running Shoes footwear sold in Saudi Arabia,4375.23,Adidas,8/17/2023
803,3,P000803,Dell Latitude 5440 Laptop 803,Dell Latitude 5440 Laptop laptop sold in Saudi Arabia,7475.53,Dell,3/7/2024
804,5,P000804,Sony SRS-XB100 Speaker 804,Sony SRS-XB100 Speaker audio device sold in Saudi Arabia,922.66,Sony,12/10/2024
805,1,P000805,Xiaomi Portable Photo Printer 805,Xiaomi Portable Photo Printer printer sold in Saudi Arabia,66.09,Xiaomi,7/27/2023
806,5,P000806,Nike Yoga Mat 806,Nike Yoga Mat laptop sold in Saudi Arabia,2728.09,Nike,10/24/2022
807,3,P000807,Huawei WiFi AX3 Router 807,Huawei WiFi AX3 Router networking device sold in Saudi Arabia,85.07,Huawei,2/29/2024
808,3,P000808,Nike Air Force 1 Shoes 808,Nike Air Force 1 Shoes footwear sold in Saudi Arabia,5999.26,Nike,1/22/2018
809,3,P000809,Philips Sonicare Electric Toothbrush 809,Philips Sonicare Electric Toothbrush personal care product sold in Saudi Arabia,8581.42,Philips,7/10/2023
810,1,P000810,Lenovo ThinkPad P1 Workstation 810,Lenovo ThinkPad P1 Workstation laptop sold in Saudi Arabia,8737.95,Lenovo,3/17/2021
811,3,P000811,Dell Latitude 7440 Laptop 811,Dell Latitude 7440 Laptop laptop sold in Saudi Arabia,2368.21,Dell,7/13/2020
812,1,P000812,Apple Studio Display 812,Apple Studio Display monitor sold in Saudi Arabia,8374.63,Apple,1/15/2023
813,2,P000813,IKEA KALLAX Shelf Unit 813,IKEA KALLAX Shelf Unit furniture sold in Saudi Arabia,11810.21,IKEA,8/10/2016
814,4,P000814,Sony SRS-XG300 Speaker 814,Sony SRS-XG300 Speaker audio device sold in Saudi Arabia,7828.32,Sony,12/29/2018
815,1,P000815,Sony HT-A5000 Soundbar 815,Sony HT-A5000 Soundbar audio device sold in Saudi Arabia,7169.57,Sony,1/17/2021
816,5,P000816,Canon Camera Bag 816,Canon Camera Bag camera sold in Saudi Arabia,5271.55,Canon,11/2/2020
817,2,P000817,Canon Tripod Grip 817,Canon Tripod Grip camera or printer accessory sold in Saudi Arabia,3669.72,Canon,9/12/2025
818,3,P000818,Dell Precision 5680 Workstation 818,Dell Precision 5680 Workstation laptop sold in Saudi Arabia,0,Dell,6/11/2018
819,4,P000819,Philips Shaver Series 819,Philips Shaver Series personal care product sold in Saudi Arabia,10121.76,Philips,6/19/2023
820,4,P000820,Samsung Galaxy S23 FE 820,Samsung Galaxy S23 FE product sold in Saudi Arabia,6353.55,Samsung,6/14/2022
821,5,P000821,Sony HT-S400 Soundbar 821,Sony HT-S400 Soundbar audio device sold in Saudi Arabia,6969.31,Sony,3/28/2018
822,2,P000822,Canon Battery Pack 822,Canon Battery Pack camera or printer accessory sold in Saudi Arabia,8301.42,Canon,7/10/2017
823,4,P000823,IKEA MALM Bed Frame 823,IKEA MALM Bed Frame furniture sold in Saudi Arabia,7981.18,IKEA,9/25/2023
824,4,P000824,Sony Memory Card TOUGH 824,Sony Memory Card TOUGH storage device sold in Saudi Arabia,7534.54,sony,10/1/2025
825,1,P000825,Panasonic Battery Charger 825,Panasonic Battery Charger computer accessory sold in Saudi Arabia,8488.56,Panasonic,9/23/2024
826,1,P000826,IKEA MALM Chest of Drawers 826,IKEA MALM Chest of Drawers furniture sold in Saudi Arabia,8902.84,IKEA,6/12/2022
827,4,P000827,Sony Camera Battery 827,Sony Camera Battery camera sold in Saudi Arabia,10600.36,Sony,4/3/2024
828,5,P000828,Lenovo Yoga Slim 828,Lenovo Yoga Slim laptop sold in Saudi Arabia,2524.62,Lenovo,11/4/2022
829,5,P000829,Apple USB-C Power Adapter 829,Apple USB-C Power Adapter computer accessory sold in Saudi Arabia,5483.22,Apple,3/16/2020
830,2,P000830,Huawei Mobile WiFi 830,Huawei Mobile WiFi networking device sold in Saudi Arabia,11962.82,Huawei,1/26/2020
831,3,P000831,Samsung Galaxy Z Fold6 831,Samsung Galaxy Z Fold6 product sold in Saudi Arabia,4284.72,Samsung,3/19/2025
832,2,P000832,HP ZBook Firefly Workstation 832,HP ZBook Firefly Workstation laptop sold in Saudi Arabia,2134.24,HP,3/2/2026
833,5,P000833,LG InstaView Refrigerator 833,LG InstaView Refrigerator refrigerator sold in Saudi Arabia,2068.46,LG,12/7/2018
834,3,P000834,Huawei SuperCharge Adapter 834,Huawei SuperCharge Adapter computer accessory sold in Saudi Arabia,2546.34,Huawei,3/2/2026
835,5,P000835,Lenovo Yoga 9i Laptop 835,Lenovo Yoga 9i Laptop laptop sold in Saudi Arabia,6189.09,Lenovo,11/13/2022
836,4,P000836,Nike Air Max 270 Shoes 836,Nike Air Max 270 Shoes footwear sold in Saudi Arabia,1527.13,Nike,12/23/2019
837,3,P000837,Apple MagSafe Charger 837,Apple MagSafe Charger computer accessory sold in Saudi Arabia,8793.64,Apple,11/9/2019
838,2,P000838,Panasonic TV Remote 838,Panasonic TV Remote television sold in Saudi Arabia,7522.76,Panasonic,1/31/2023
839,3,P000839,IKEA POÄNG Armchair 839,IKEA POÄNG Armchair furniture sold in Saudi Arabia,10731.57,IKEA,9/15/2025
840,4,P000840,Xiaomi Air Purifier 840,Xiaomi Air Purifier air treatment appliance sold in Saudi Arabia,5453.74,Xiaomi,7/22/2023
841,1,P000841,Huawei Band 841,Huawei Band smartwatch sold in Saudi Arabia,785.43,Huawei,8/31/2017
842,1,P000842,Canon Charger 842,Canon Charger computer accessory sold in Saudi Arabia,7423.6,Canon,8/21/2022
843,4,P000843,Adidas Superstar Shoes 843,Adidas Superstar Shoes footwear sold in Saudi Arabia,9300,Adidas,8/31/2021
844,5,P000844,IKEA LACK Coffee Table 844,IKEA LACK Coffee Table furniture sold in Saudi Arabia,7040.86,IKEA,5/24/2024
845,2,P000845,IKEA LACK Side Table 845,IKEA LACK Side Table furniture sold in Saudi Arabia,475.48,IKEA,11/3/2016
846,5,P000846,IKEA HEMNES TV Bench 846,IKEA HEMNES TV Bench television sold in Saudi Arabia,9124.53,IKEA,1/21/2021
