ProductID,SupplierID,Availability,AgreementPrice
1617,80,available,1785.2
1617,67,Limited,2966.56
1618,206,available,5638.83
1619,77,OUT OF STOCK,3416.57
1619,166,Limited,832.13
1619,193,Out of Stock,4826.59
1619,49,OUT OF STOCK,4833.43
1620,89,Available,180.08
1620,168,OUT OF STOCK,4993.64
1620,219,Available,2607.93
1621,27,Out of Stock,1778
1621,13,Out of Stock,3236.53
1621,204,Out of Stock,3950.41
1622,127,Out of Stock,6227.21
1622,36,Limited,2275.9
1622,63,Available,6563.58
1622,233,Out of Stock,2863.68
1623,51,available,8935.81
1623,156,OUT OF STOCK,6129.98
1623,212,Limited,5739.73
1623,37,Out of Stock,5119.38
1624,141,Limited,4317.77
1624,136,Available,6436.6
1624,147,Out of Stock,7699.64
1625,29,OUT OF STOCK,5168.19
1625,93,Out of Stock,3550.13
1625,247,Out of Stock,6524.29
1625,64,Out of Stock,8507.12
1625,61,Limited,5090.82
1626,169,Out of Stock,3462.28
1627,37,OUT OF STOCK,515.35
1627,192,Available,139.85
1627,28,OUT OF STOCK,6701.64
1627,94,Limited,126.09
1628,12,OUT OF STOCK,4513.47
1628,49,Limited,6090.81
1628,45,available,8711.15
1628,76,available,6188.42
1628,95,Limited,5045.71
1629,10,Out of Stock,5851.4
1629,38,Out of Stock,6047.9
1629,121,OUT OF STOCK,5118.05
1629,61,available,5093.61
1629,205,Available,3540.51
1630,23,Limited,1579.79
1631,179,Out of Stock,188.15
1631,162,Out of Stock,5527.07
1631,19,OUT OF STOCK,5117.02
1631,153,OUT OF STOCK,8553.86
1632,232,available,3080.05
1632,114,Out of Stock,2963.03
1632,150,Limited,4562.23
1633,130,Out of Stock,1820.33
1633,88,Out of Stock,700.87
1634,127,Out of Stock,2530.06
1634,164,Limited,3687.24
1634,68,Limited,133.95
1634,243,Available,2932.32
1635,202,OUT OF STOCK,3239.28
1635,19,OUT OF STOCK,8477.95
1636,154,OUT OF STOCK,2336.24
1636,37,Limited,5587.61
1636,109,Limited,4016.19
1637,151,Limited,734.76
1637,221,Out of Stock,505.16
1637,181,Limited,6590.39
1637,22,Available,6343.39
1637,201,available,4563.72
1638,181,available,558.27
1638,193,Available,7228.04
1638,171,available,2788.22
1638,168,available,8366.42
1638,201,Out of Stock,4972.12
1639,87,Limited,6380.72
1639,82,Out of Stock,7685.99
1640,249,Limited,8795.58
1641,235,OUT OF STOCK,5398.85
1641,174,Limited,3290.47
1642,199,available,2490.24
1643,78,Out of Stock,8723.32
1643,17,available,7435.22
1644,204,Limited,4226.69
1644,161,available,3457.63
1644,225,available,6897.77
1645,249,OUT OF STOCK,392.66
1645,18,Limited,1343.25
1645,247,Out of Stock,5196.33
1646,61,available,5878.96
1646,23,Available,8375.51
1646,102,Limited,8667.61
1647,52,Limited,486.68
1647,33,Limited,6775.41
1648,178,Limited,326.72
1648,73,Available,4264.94
1649,18,Out of Stock,1798.85
1649,244,Available,546.99
1649,132,Out of Stock,5195.35
1649,241,OUT OF STOCK,4285.59
1649,19,available,3618.98
1650,232,Limited,4366.49
1651,139,available,8918.03
1652,235,OUT OF STOCK,929.12
1653,73,Available,3429.77
1654,131,OUT OF STOCK,6632.43
1654,111,Limited,4461.13
1654,158,available,3211.7
1655,201,OUT OF STOCK,3831.21
1655,48,Limited,3033.3
1655,41,Available,2405.5
1656,180,Available,4146.19
1656,192,Limited,2830.66
1657,7,Out of Stock,2033.68
1658,37,Available,5575.1
1658,87,available,7415.44
1658,10,Available,611.05
1658,77,available,4913.68
1659,169,OUT OF STOCK,2824.24
1659,124,Out of Stock,2439.98
1660,42,Available,8503.83
1660,178,Out of Stock,427.17
1661,104,OUT OF STOCK,5461.81
1661,79,OUT OF STOCK,329.34
1662,84,OUT OF STOCK,8669.48
1662,178,OUT OF STOCK,2113.63
1662,87,OUT OF STOCK,8584.61
1662,115,Out of Stock,2878.11
1662,223,Out of Stock,2525.02
1663,161,Available,1782.79
1663,155,Available,933.5
1663,105,available,4260.95
1663,52,Limited,4544.6
1663,9,Limited,8060.46
1664,80,Out of Stock,8106.44
1664,212,Available,1983.94
1665,242,Limited,1520.61
1666,228,Available,5292
1667,38,Available,7316.96
1667,67,OUT OF STOCK,3496.62
1668,149,available,652.96
1668,69,Available,1417.71
1668,80,Out of Stock,7026.72
1668,223,Limited,2378.89
1669,162,available,5730.35
1669,125,Available,1389.42
1670,144,Limited,3995.54
1670,129,Out of Stock,2081.81
1670,7,OUT OF STOCK,3908.64
1670,186,Out of Stock,4981.01
1671,178,available,1470.69
1671,154,available,1665.36
1672,146,OUT OF STOCK,158.72
1672,69,Limited,1813.05
1673,178,Limited,769.3
1673,28,Limited,1106.88
1673,226,Available,7620.35
1674,72,available,5112.71
1674,187,OUT OF STOCK,1107.31
1674,51,Out of Stock,3938.33
1674,194,OUT OF STOCK,5353.29
1674,245,OUT OF STOCK,8480.04
1675,236,OUT OF STOCK,6709.6
1675,215,available,3239.67
1675,246,Available,8460.59
1676,148,available,4830.06
1677,226,Out of Stock,140.33
1677,58,Available,7840.41
1678,114,OUT OF STOCK,3710.37
1678,228,OUT OF STOCK,5273.95
1679,106,Limited,2792.75
1679,45,available,5029.07
1680,235,Limited,4019.99
1681,136,available,5401.71
1682,216,Limited,4935.75
1682,179,OUT OF STOCK,3730.01
1682,207,Available,7891.39
1682,70,OUT OF STOCK,5511.18
1683,93,available,3511.88
1683,237,Available,4704.39
1683,1,available,7039.64
1684,133,Out of Stock,5732.52
1684,123,Limited,3996.72
1685,191,Limited,1665.85
1686,239,Out of Stock,3686.29
1686,58,Available,2352.65
1687,185,available,5418.35
1687,186,available,5728.36
1687,65,Available,8974.72
1688,198,OUT OF STOCK,7948.87
1688,50,OUT OF STOCK,7648.71
1688,139,Limited,1263.32
1688,18,OUT OF STOCK,6286.04
1689,235,Out of Stock,2456.82
1689,201,OUT OF STOCK,4981.7
1689,134,Out of Stock,4492.53
1689,131,Out of Stock,7947.72
1690,49,available,5708.61
1690,83,Available,7527.14
1690,88,Out of Stock,3874.84
1690,201,Limited,638.29
1691,201,available,5696.87
1691,215,Out of Stock,5831.11
1692,32,available,8728.86
1693,169,Limited,6576.61
1694,225,available,6899.18
1694,74,Available,6486.37
1694,98,available,8668.2
1694,9,Out of Stock,3516.07
1695,51,available,3319.24
1695,126,Limited,5963.72
1696,132,OUT OF STOCK,314.5
1696,66,Limited,5933.46
1696,139,Limited,7895.75
1697,75,Limited,5485.9
1697,83,Out of Stock,2019.79
1697,198,available,807.27
1698,230,OUT OF STOCK,5990.62
1698,94,Limited,3057.27
1699,86,Out of Stock,4501.11
1699,24,available,7535.53
1700,142,Limited,7666.91
1700,33,Limited,7474.27
1700,113,Out of Stock,7799.04
1700,87,OUT OF STOCK,2872.57
1701,202,Out of Stock,3126.33
1701,6,Out of Stock,5603.31
1701,66,Limited,7179.76
1701,247,OUT OF STOCK,7256.53
1701,203,Available,2945.49
1702,66,Limited,2577.73
1703,138,OUT OF STOCK,6005.76
1703,182,Available,7670.19
1704,117,OUT OF STOCK,5613.53
1704,7,Limited,4759.27
1704,50,OUT OF STOCK,623.93
1704,169,Out of Stock,3977.37
1704,74,Out of Stock,3997.39
1705,192,Limited,872.36
1705,45,available,5538.93
1705,165,OUT OF STOCK,3620.95
1706,205,Out of Stock,6008.32
1706,181,OUT OF STOCK,4458.67
1706,206,OUT OF STOCK,5945.83
1706,85,Available,6586.58
1706,25,Limited,8081.46
1707,242,available,1797.99
1707,49,Out of Stock,2159.6
1708,160,available,2264.5
1709,139,Limited,3390.63
1710,157,Limited,3708.78
1710,47,Limited,7815.1
1710,93,available,7467.49
1710,182,Out of Stock,2432.5
1710,229,OUT OF STOCK,6418.01
1711,215,Out of Stock,5261.95
1711,236,OUT OF STOCK,6233.03
1711,57,OUT OF STOCK,4825.9
1711,94,available,5000.2
1711,103,OUT OF STOCK,6633.94
1712,156,Out of Stock,8711.89
1712,118,Limited,2585.85
1712,228,available,4884.33
1713,168,Out of Stock,7019.72
1714,6,Available,3664.64
1714,93,available,1102.27
1714,52,Available,1920.7
1714,15,OUT OF STOCK,3925.14
1714,110,Limited,8111.43
1715,142,OUT OF STOCK,1269.74
1715,5,Out of Stock,7489.02
1715,57,Available,7112.44
1715,52,Out of Stock,3135.49
1715,170,available,8765.61
1716,51,OUT OF STOCK,3255.65
1717,112,Limited,6684.17
1717,167,OUT OF STOCK,4470.74
1717,245,Available,7951.21
1717,55,OUT OF STOCK,6312.5
1717,164,Available,6579.62
1718,5,Out of Stock,5684.59
1718,31,Available,6921.23
1719,18,OUT OF STOCK,8280.8
1719,44,OUT OF STOCK,59.63
1719,77,Out of Stock,130.26
1719,2,Out of Stock,1885.78
1720,70,Available,111.49
1720,87,OUT OF STOCK,2279.29
1720,128,Limited,8962.73
1721,119,Out of Stock,8544.09
1721,91,OUT OF STOCK,6222.63
1721,153,available,4998.69
1721,7,OUT OF STOCK,7323.11
1722,148,available,73.39
1723,183,available,2171.5
1723,136,Out of Stock,6887.8
1723,206,Limited,5483.38
1723,157,OUT OF STOCK,67.18
1723,161,OUT OF STOCK,5443.46
1724,233,OUT OF STOCK,2953.55
1724,246,Limited,3950.85
1724,16,Limited,7642.94
1725,194,available,1877.51
1725,217,Limited,6910.59
1725,219,Out of Stock,328.52
1726,61,Available,5818.05
1726,201,Out of Stock,2143.68
1726,157,Out of Stock,6329.52
1726,4,OUT OF STOCK,5018.7
1726,142,Limited,1720.59
1727,123,Limited,2600.76
1727,192,Out of Stock,4574.76
1728,116,Out of Stock,8033.77
1728,35,Limited,7308.09
1728,66,Available,7529.69
1728,157,Out of Stock,4436.61
1729,70,Limited,5005.66
1730,67,Available,3493.71
1730,28,available,6817.48
1730,9,Limited,5047.16
1731,212,Out of Stock,1515
1731,36,Limited,7506.19
1732,219,Limited,8043.72
1733,120,Limited,3423.28
1733,198,Out of Stock,6340.81
1733,211,Limited,1756.6
1734,12,Limited,6457.78
1734,84,Available,3419.8
1734,198,available,6380.77
1735,180,Limited,4564.99
1735,94,Out of Stock,8022.18
1735,52,Out of Stock,6197.15
1736,173,Limited,3849.79
1737,158,OUT OF STOCK,6343.44
1737,238,available,3814.23
1737,57,Limited,2669.19
1737,122,available,4545.65
1738,195,Out of Stock,1464.63
1738,9,Available,2459.23
1738,225,Limited,1621.41
1738,188,Available,86.29
1739,221,OUT OF STOCK,8398.99
1739,209,available,8127.18
1739,106,available,7676.82
1739,10,Available,4150.17
1740,35,Limited,1188.78
1740,73,Out of Stock,5861.8
1740,24,Available,2476.04
1740,3,available,7423.66
1740,51,Out of Stock,741.21
1741,220,Limited,6176.47
1742,131,Limited,4771.32
1742,77,Out of Stock,357.36
1742,58,OUT OF STOCK,2675.33
1743,92,Out of Stock,777.19
1743,240,OUT OF STOCK,7384.59
1743,209,Out of Stock,5946.45
1744,165,available,704.38
1745,210,available,912.96
1745,245,Out of Stock,8569.1
1745,39,available,3266.54
1745,81,OUT OF STOCK,6516.1
1745,3,OUT OF STOCK,3141.24
1746,84,OUT OF STOCK,7129.06
1747,75,OUT OF STOCK,1546.56
1747,153,Limited,5185.36
1748,82,OUT OF STOCK,3708.52
1748,43,Out of Stock,5083.39
1749,190,Out of Stock,3332.16
1750,232,Available,1042.56
1750,11,Available,1526.77
1750,37,available,3349.75
1750,216,Limited,8633.13
1751,34,available,8411.25
1751,10,Out of Stock,6731.69
1752,14,Out of Stock,8236.21
1752,151,Out of Stock,6695.71
1752,50,Limited,6465.76
1753,168,Out of Stock,3322.8
1753,41,Out of Stock,2577.07
1753,171,Out of Stock,4188
1753,156,available,4495.22
1753,49,Out of Stock,4236.87
1754,36,Out of Stock,1198.2
1754,134,OUT OF STOCK,5857.37
1754,247,Available,8763.93
1754,188,Available,2475.13
1755,32,available,3609.61
1755,155,Limited,7537.31
1755,175,Available,6682.61
1755,235,Out of Stock,6832.09
1755,189,Limited,8720.89
1756,209,Limited,6300.84
1756,2,Available,5566.17
1756,246,Limited,6459.37
1756,232,Limited,2261.44
1757,28,Out of Stock,5586.15
1757,115,OUT OF STOCK,8186.4
1757,85,Out of Stock,8890.74
1757,239,OUT OF STOCK,2988.65
1758,171,available,8957.39
1758,238,available,3126.66
1758,37,Available,7405.32
1758,41,Limited,4965.44
1758,239,Limited,8338.81
1759,26,Available,4327.43
1759,8,Available,6786.01
1759,133,available,2409.39
1759,15,Available,2003.8
1760,134,available,117.77
1760,94,Limited,2175.88
1760,209,OUT OF STOCK,
1760,234,OUT OF STOCK,3875.99
1760,29,OUT OF STOCK,2149.66
1761,60,OUT OF STOCK,5022.69
1761,25,Available,6405.65
1761,5,Available,5879.31
1761,236,Out of Stock,3184.88
1761,9,Limited,6789.7
1762,104,Available,6371.3
1762,59,OUT OF STOCK,6500.86
1762,55,OUT OF STOCK,5705.78
1762,124,Out of Stock,3285.41
1763,12,Available,7992.83
1763,216,Available,1152.2
1763,148,available,6859.86
1763,29,Available,8877.97
1763,167,Limited,5209.23
1764,137,available,5284.28
1764,92,available,5356.75
1764,29,Out of Stock,7858.67
1764,207,Out of Stock,999.89
1765,45,Available,7934.41
1765,133,available,5264.07
1765,232,Out of Stock,6654.81
1765,180,OUT OF STOCK,8799.81
1765,194,OUT OF STOCK,6414.5
1766,183,Available,734.29
1766,172,OUT OF STOCK,7710.57
1766,88,Available,3616.4
1767,13,available,2575.63
1767,111,Out of Stock,655.15
1767,109,Out of Stock,6359.38
1767,231,Out of Stock,7885.3
1768,179,Available,1266.41
1768,91,available,6057.8
1768,58,Out of Stock,4592.7
1768,236,Out of Stock,5569.35
1769,128,Out of Stock,1336.28
1769,221,available,1401.06
1769,187,Limited,7548.64
1770,164,Available,590.3
1770,15,available,7432.88
1770,100,available,8169.44
1771,215,available,828.19
1771,191,Limited,5722.68
1771,105,OUT OF STOCK,1739.85
1771,238,available,3498.37
1772,132,available,8351.16
1773,32,Out of Stock,7830.8
1773,111,Limited,6025.29
1773,96,Out of Stock,6597.72
1774,38,OUT OF STOCK,1673.63
1774,183,Available,5268.85
1774,238,Limited,5869.88
1775,21,Out of Stock,5698.29
1776,140,OUT OF STOCK,4203.83
1776,153,Available,3593.37
1777,80,OUT OF STOCK,8276.46
1777,42,available,5745.86
1777,40,Limited,4430.39
1778,132,OUT OF STOCK,4244.45
1778,17,available,6853.28
1778,117,Available,5575
1779,190,available,4337.49
1779,98,Out of Stock,3653.84
1779,219,Limited,2496.32
1779,174,Limited,8138.9
1779,158,available,3227.65
1780,166,available,724.3
1781,243,available,2585.72
1781,12,available,5806.85
1781,33,available,3599.32
1781,70,Limited,5751.7
1782,156,Limited,5920.78
1782,149,available,288.54
1782,211,Out of Stock,2710.74
1782,120,Out of Stock,1639.54
1782,104,Available,8921.8
1783,180,Out of Stock,4291.61
1783,185,OUT OF STOCK,1898.63
1784,132,available,3570.92
1784,139,Available,2235.56
1785,167,Out of Stock,479.5
1785,13,Out of Stock,3457.16
1785,152,available,6642.95
1785,169,Limited,2328.64
1785,7,Available,8299.57
1786,27,OUT OF STOCK,3946.79
1786,52,Limited,3938.86
1786,157,available,3192.47
1786,244,Available,5923.4
1787,78,Available,6601.4
1787,72,Limited,1804.49
1788,27,Available,1385.22
1788,118,Limited,7856.33
1788,170,Out of Stock,7017.66
1789,28,OUT OF STOCK,2893.49
1789,96,available,7488.61
1789,32,Limited,7786.37
1790,235,Limited,2728.6
1790,69,Available,2544.63
1790,57,Available,5330.5
1791,238,available,8509.82
1791,162,Limited,1483.69
1791,233,OUT OF STOCK,1080.09
1791,164,Out of Stock,5055.38
1792,92,Available,3529.95
1792,179,Available,7308.9
1793,229,OUT OF STOCK,2277.69
1794,248,Available,7259.1
1794,115,Limited,1549.87
1795,149,Out of Stock,383.25
1795,66,OUT OF STOCK,3228.83
1795,234,OUT OF STOCK,6006.95
1795,232,Limited,6391.35
1795,150,Out of Stock,2027.01
1796,220,Available,1035.09
1796,149,Out of Stock,4002.27
1796,12,Available,6953.27
1797,206,Available,3914.65
1797,250,OUT OF STOCK,4605.75
1797,222,Out of Stock,6526.01
1797,107,Limited,2941.64
1798,11,Limited,2220.83
1798,248,available,457.67
1798,25,OUT OF STOCK,6894.21
1799,171,available,1991.48
1800,156,OUT OF STOCK,3217.21
1800,245,Available,6325.84
1800,195,OUT OF STOCK,949.5
1801,134,OUT OF STOCK,6655.81
1801,203,Limited,7342.64
1802,50,Out of Stock,1534.35
1802,18,OUT OF STOCK,7295.9
1802,169,OUT OF STOCK,5732
1803,103,Limited,4223.57
1803,115,Available,5646.26
1804,101,OUT OF STOCK,4835.63
1804,39,OUT OF STOCK,989.39
1804,103,Available,4249.77
1805,51,OUT OF STOCK,6293.46
1806,215,Limited,8763.26
1806,96,OUT OF STOCK,1526.16
1806,203,OUT OF STOCK,3875.42
1806,13,available,2633.26
1806,50,Out of Stock,8701.49
1807,206,available,1878.44
1807,163,Limited,4695.7
1808,144,Limited,4608.92
1809,81,Limited,1019.52
1809,58,OUT OF STOCK,6178.91
1809,89,Out of Stock,907.95
1810,35,available,3251.15
1810,2,OUT OF STOCK,6097.45
1810,248,available,1664.83
1811,223,available,3099.3
1811,66,Limited,2510.77
1811,76,OUT OF STOCK,1142.38
1811,54,OUT OF STOCK,775.52
1811,43,OUT OF STOCK,2876.82
1812,238,available,3903.22
1812,132,Available,6143.11
1812,40,OUT OF STOCK,5850.68
1812,154,Out of Stock,669.57
1813,21,Out of Stock,5093.19
1814,49,Available,4225.93
1814,146,OUT OF STOCK,6206.44
1814,177,OUT OF STOCK,8392.12
1815,166,Out of Stock,4967
1815,66,Out of Stock,5272.1
1815,159,Available,7793.07
1815,247,OUT OF STOCK,7154.98
1816,65,Limited,3222.5
1816,158,Available,171.65
1816,75,OUT OF STOCK,1646.28
1817,118,Out of Stock,7246.13
1817,154,Available,6860.3
1817,30,Available,3625.03
1817,121,available,5880.39
1818,112,OUT OF STOCK,7875.09
1819,39,Out of Stock,8364.4
1819,175,Limited,849.73
1820,180,OUT OF STOCK,5790.62
1820,151,Out of Stock,5744.75
1821,191,available,690.04
1821,123,available,2764.88
1822,250,available,4320.51
1823,122,Available,210.97
1824,139,Limited,2603.42
1824,23,OUT OF STOCK,2409.56
1825,81,Available,4310.98
1825,143,Available,7787.09
1826,176,Available,2399.78
1826,181,available,8018.15
1826,159,Out of Stock,5757.1
1826,175,Out of Stock,1208.99
1827,50,Available,8486.99
1827,11,Out of Stock,6462.95
1828,11,Limited,4365.58
1828,238,Available,5815.65
1829,38,Limited,2912.6
1829,75,Available,3672.41
1829,95,OUT OF STOCK,6836.85
1829,108,OUT OF STOCK,2638.29
1830,188,Limited,5983.15
1830,126,OUT OF STOCK,2672.83
1830,81,OUT OF STOCK,1745.2
1830,107,Limited,5561.38
1830,55,available,0
1831,158,available,3777.45
1832,98,OUT OF STOCK,4449.12
1833,231,Available,6535.94
1833,56,OUT OF STOCK,2190.2
1834,69,available,8902.25
1834,74,Available,1650.39
1835,161,OUT OF STOCK,5026.64
1835,207,OUT OF STOCK,6345.39
1835,10,Limited,4542.38
1835,242,available,7983.33
1836,160,Available,5911.83
1836,5,Available,2289.87
1837,204,Limited,426.38
1837,168,OUT OF STOCK,3555.96
1837,71,Available,4837.19
1837,240,Out of Stock,8983.93
1838,115,Out of Stock,7941.14
1839,41,Out of Stock,8405.93
1839,105,Out of Stock,8716.01
1840,16,Available,7360.34
1840,197,OUT OF STOCK,3615.31
1841,240,Limited,883.11
1841,37,OUT OF STOCK,34.16
1841,101,available,2823.1
1842,185,Out of Stock,935.44
1842,237,available,3994.27
1843,178,Available,8920.39
1844,99,Available,318.43
1844,219,Available,401.24
1845,60,Limited,4368.59
1846,38,Limited,8147.93
1846,36,Limited,2346.65
1846,27,Limited,4385.88
1847,174,Available,6332.01
1848,17,Out of Stock,4096.02
1848,113,Out of Stock,700.44
1849,54,Available,6534.9
1850,44,Limited,3536.67
1850,235,Limited,922.16
1851,151,Limited,1131.77
1851,47,Out of Stock,6007.9
1851,109,OUT OF STOCK,740.48
1852,17,Limited,7441.87
1852,223,Available,3616.58
1852,201,available,2983.16
1853,211,Out of Stock,2929.09
1853,56,available,821.91
1854,116,Available,8326.41
1854,78,Limited,4916.45
1854,185,Available,610.08
1854,55,Limited,4289.49
1854,160,available,1973.91
1855,194,available,5502.15
1855,140,Out of Stock,6090.02
1855,22,Limited,1994.92
1856,177,OUT OF STOCK,7752.87
1856,143,Available,2165.84
1857,194,Limited,8303.21
1857,116,available,2510.21
1857,121,Limited,2302.04
1857,67,Out of Stock,3561.99
1857,2,available,8333.48
1858,67,available,8218.92
1858,172,Available,1645.57
1859,8,Available,1650.37
1859,111,Limited,4964.53
1859,88,available,5937.44
1860,8,Available,4669.03
1860,46,Limited,6900.48
1861,140,available,8897.31
1861,31,Limited,7214.15
1861,37,available,2799.55
1861,85,Limited,8469.53
1862,78,Available,6198.15
1862,131,available,6209.19
1862,137,OUT OF STOCK,3478.51
1863,15,Out of Stock,844.64
1863,237,Out of Stock,5464.92
1864,201,Limited,2779.06
1864,128,available,7745.87
1864,34,Limited,934.38
1864,22,Available,208.37
1865,212,Available,4054.43
1865,227,available,4036
1865,215,OUT OF STOCK,6541.71
1865,108,OUT OF STOCK,6977.79
1865,132,Out of Stock,8780.13
1866,77,Limited,3064.68
1866,7,Available,2882.19
1866,154,Available,4070.11
1867,54,OUT OF STOCK,3212.34
1867,197,Limited,850.47
1868,124,Out of Stock,4385.64
1868,44,Available,4922.02
1869,81,available,2675.75
1869,222,Limited,2180.12
1869,138,available,512.78
1870,219,available,6641.57
1871,27,OUT OF STOCK,6859.52
1871,202,Available,4775.18
1872,166,Out of Stock,4307.66
1872,86,Available,870.67
1872,168,Limited,7839.58
1873,75,Limited,587.51
1873,60,available,912.79
1873,107,Limited,4569.42
1873,95,available,5729.07
1873,70,Limited,5122.74
1874,44,OUT OF STOCK,6314.42
1874,99,Limited,7581.66
1874,158,Out of Stock,7734.85
1874,174,Available,8850.31
1874,204,OUT OF STOCK,1909.27
1875,43,OUT OF STOCK,2729.92
1875,100,OUT OF STOCK,7569.52
1876,178,available,8622.32
1876,16,Out of Stock,7579.67
1876,112,Available,6010.78
1876,20,Out of Stock,6557.94
1877,6,Limited,3012.91
1877,171,Out of Stock,389.38
1877,24,Limited,4566.85
1877,139,Out of Stock,4684.16
1877,104,Limited,6230.36
1878,150,Available,697.12
1878,143,Out of Stock,5325.87
1878,1,available,4674.77
1879,47,available,8690.7
1879,80,Available,6926.35
1879,69,Available,1663.37
1880,228,Available,3453.28
1881,134,Available,3155.7
1882,132,Available,1694.86
1882,64,Out of Stock,7384.3
1882,113,available,2022.96
1882,218,Available,5947.87
1883,110,available,6529.76
1883,9,available,3844.34
1883,222,Out of Stock,5901.64
1884,227,available,241.71
1884,214,Out of Stock,4818.91
1884,237,Out of Stock,6618.28
1885,40,Out of Stock,1483.78
1885,52,Limited,3314.93
1886,38,Limited,1031.74
1886,135,Available,6837.89
1887,63,Available,2188.08
1887,157,Out of Stock,8696.65
1888,147,Out of Stock,7359.64
1888,156,Limited,4971.52
1889,220,Limited,4876.38
1889,189,Limited,4697.41
1890,77,Limited,1851.03
1890,110,Available,4838.87
1890,89,available,4293.37
1890,72,OUT OF STOCK,3207.33
1891,20,Out of Stock,2452.89
1891,163,Out of Stock,7606.07
1891,239,available,1937.48
1892,103,Available,3489.67
1892,149,Available,1960.99
1892,167,Available,610.23
1893,66,OUT OF STOCK,8655.82
1893,36,Out of Stock,3506.52
1893,168,Out of Stock,5722.47
1893,199,Out of Stock,7683.15
1893,176,Out of Stock,8042.69
1894,4,Limited,7378.65
1895,133,Limited,4651.78
1895,169,Available,7164.23
1895,35,available,6791.73
1895,146,available,2648.51
1896,231,Limited,6436.41
1897,137,OUT OF STOCK,6474.29
1898,71,Limited,3983.37
1899,82,Available,5711.92
1899,197,available,7434.34
1899,102,OUT OF STOCK,1110.85
1899,89,Out of Stock,5541.77
1899,126,Available,2797.67
1900,102,Limited,5178.38
1900,160,available,7175.37
1900,142,available,8135.19
1900,2,Out of Stock,7360.76
1900,163,Available,7822.01
1901,178,Out of Stock,3990.1
1901,52,Available,2683.76
1902,51,Available,3813.22
1903,80,Limited,1028.26
1903,62,Available,2444.1
1903,45,OUT OF STOCK,2478.32
1903,127,Limited,520.05
1904,178,Out of Stock,7784.03
1904,72,OUT OF STOCK,2168.31
1904,160,Available,1183.11
1904,180,OUT OF STOCK,524.54
1905,242,Limited,2552.29
1905,103,Available,170.45
1905,73,Available,5879.13
1905,111,Available,1663.49
1906,31,available,2992.17
1906,248,Available,3982.76
1907,53,available,7480.41
1907,223,Available,2231.09
1907,207,OUT OF STOCK,8556.02
1908,200,available,8870.45
1908,152,available,1537.69
1908,248,Out of Stock,1804.65
1908,86,Limited,5283.44
1908,63,Available,7375.23
1909,219,Out of Stock,421.67
1909,149,Limited,6058.08
1909,185,Available,4382.26
1909,240,Limited,5787.1
1910,5,Available,4323.84
1910,143,Out of Stock,882.28
1911,233,Available,1074.64
1911,96,Out of Stock,1057.26
1912,159,Available,4452.84
1912,99,OUT OF STOCK,5262.96
1912,188,Limited,7044.04
1912,51,Limited,4760.37
1912,167,Limited,1586.9
1913,14,OUT OF STOCK,4548.44
1914,4,Limited,3016.76
1914,118,Out of Stock,5824.29
1915,173,Out of Stock,1232.3
1915,239,Available,6955.16
1916,114,OUT OF STOCK,5771.08
1916,150,OUT OF STOCK,5521.91
1917,84,Available,2410.21
1917,90,Limited,6392.37
1917,236,OUT OF STOCK,7044.3
1917,175,Out of Stock,6690.85
1918,120,Out of Stock,596.12
1918,111,available,7254.11
1918,188,OUT OF STOCK,7292.83
1918,37,available,7022.16
1919,248,Out of Stock,8555.26
1919,187,available,6106.96
1919,32,available,1494.17
1919,68,OUT OF STOCK,2469.46
1919,134,available,8857.41
1920,121,Out of Stock,8171.78
1920,106,OUT OF STOCK,1791.94
1921,153,Limited,5366.64
1921,234,Out of Stock,7109.26
1921,147,Out of Stock,98.3
1921,75,Available,8801.28
1921,216,Out of Stock,1816.74
1922,188,Available,7897.62
1923,28,Out of Stock,4740.19
1923,168,OUT OF STOCK,1036.46
1923,143,OUT OF STOCK,13.64
1924,236,Limited,7656.31
1924,17,OUT OF STOCK,6640.23
1924,183,OUT OF STOCK,5903.44
1924,161,Available,984.72
1925,131,OUT OF STOCK,4058.28
1925,237,Limited,7286.2
1925,216,OUT OF STOCK,7674.58
1925,47,Limited,5055.83
1926,235,OUT OF STOCK,4581.59
1926,116,OUT OF STOCK,3710.54
1927,3,Limited,1070.78
1927,235,available,464.26
1928,155,OUT OF STOCK,2345.61
1928,199,Available,3906.8
1928,128,available,3260.86
1928,68,OUT OF STOCK,4714.8
1929,238,Limited,3101.28
1929,249,Limited,747.88
1929,181,Out of Stock,8094.26
1929,88,OUT OF STOCK,2272.03
1929,59,available,5744.7
1930,10,Limited,7047.12
1930,95,OUT OF STOCK,3822.95
1930,85,Out of Stock,1710.4
1930,100,Out of Stock,2717.21
1931,105,available,4539.65
1931,92,Out of Stock,1894.25
1931,38,available,2646.31
1932,161,Limited,7577.32
1932,72,OUT OF STOCK,828.3
1932,241,Out of Stock,3510.97
1932,236,Limited,7455.01
1932,195,OUT OF STOCK,5907.9
1933,13,Available,3120.14
1933,240,OUT OF STOCK,1057.35
1933,216,OUT OF STOCK,7230.38
1933,7,Limited,6552.38
1934,232,Limited,4990.75
1934,74,Limited,4473.74
1934,104,OUT OF STOCK,2873.19
1935,168,Out of Stock,5951.43
1935,13,available,6802.31
1935,129,available,7673.79
1935,64,OUT OF STOCK,2448.82
1935,181,Out of Stock,1641.88
1936,202,Out of Stock,3470.33
1936,111,Out of Stock,6264.19
1936,175,available,4200.24
1937,173,Limited,2640.08
1937,50,OUT OF STOCK,559.34
