TransactionID,OrderID,PaymentMethodID,PaymentDate,PaidAmount,PaymentStatus,TransactionReferenceNumber
14221,14221,1,2/28/2026,73775.73,Failed,8066ba37-a707-444f-ba15-8e93185bea5e
14222,14222,2,7/20/2024,111637.32,Paid,373aeb8d-9675-4710-9675-375ba1b5ca6a
14223,14223,2,2/19/2026,39812.28,FAILED,2c3b9f10-dc24-45ed-a0f9-5b1d2681cd44
14224,14224,2,2/24/2025,93456.19,paid,98ed69b8-407d-4b37-8ddd-7cbc5902198e
14225,14225,2,1/29/2026,79440.08,Pending,28d5ebcb-5762-4422-8ba5-0dc98e9d1bf3
14226,14226,4,5/27/2024,74930.11,paid,633c803e-198b-42f5-9e2d-32a5d395197a
14227,14227,1,5/2/2026,124196.34,Failed,701aa811-eff8-442e-94f6-a158a365c4ba
14228,14228,3,3/29/2026,23119.56,paid,2276af6a-ff1f-41e4-bc50-d3be8284d6ed
14229,14229,1,7/7/2025,8283.55,Pending,e82919bb-45a5-48e2-8a05-11d6c29ed8fd
14230,14230,2,1/25/2025,147338.2,Paid,7aafcaac-7b95-4ab9-bd82-cb47d0dd4903
14231,14231,2,5/31/2025,15788.54,paid,ce1c62b0-750a-4835-997e-33350cc21de0
14232,14232,3,4/6/2025,82442.88,Failed,1956b53c-860a-40d9-b374-b6715ca7ee59
14233,14233,2,8/29/2025,66235.91,paid,47336545-f612-4e96-9df4-16f37611800a
14234,14234,2,1/17/2025,118858.21,paid,35be8a2a-66fc-4a78-8dbc-51e1105e6414
14235,14235,4,5/24/2024,112167.95,Refunded,461079c6-ab44-4cd7-9181-569738b1e3b5
14236,14236,4,4/17/2026,44964.28,FAILED,eb98269c-c672-4923-86e3-6eab8ad10e50
14237,14237,4,12/13/2025,96987.43,FAILED,5deb18d4-53ca-4601-925d-d95f6268389e
14238,14238,3,2/26/2026,43196.81,Pending,002827e1-1b47-43ff-824a-513cc05aa854
14239,14239,2,9/5/2025,53004.04,Paid,3282e3e2-af72-4cd1-811b-b91ab12ce7d4
14240,14240,2,7/14/2024,120616.7,Refunded,fa543657-2b4b-4c45-9b09-08982930bd11
14241,14241,1,4/6/2025,62390.02,Pending,f341372d-5e5a-4d08-a401-336dc1ab68ba
14242,14242,2,1/3/2026,92540.06,paid,0dd0816c-9dc4-4ab2-8011-4b1af45460b3
14243,14243,4,3/4/2026,202778.3,paid,1b833617-a998-41ee-9832-b86cc0659e69
14244,14244,3,7/1/2024,64773.6,Pending,aee13521-d7d5-4802-be35-c4f0b6e408a6
14245,14245,3,10/9/2025,159550.98,Paid,5afdca4d-58b5-49bf-93e5-5c6b794af731
14246,14246,4,8/12/2024,62746.36,Failed,a710fc90-445a-48e1-82a0-62494b802cc8
14247,14247,2,11/3/2024,79972.48,Failed,37f42b23-1fca-4aad-a304-10c409bcf9e0
14248,14248,1,2/14/2025,132731.46,Failed,6ec9e84b-2e54-497f-9e17-d161e7e48d6f
14249,14249,2,7/31/2025,47029.12,Failed,5970e1cd-acb7-4c22-b263-f1974dadd372
14250,14250,4,1/2/2026,64988.2,Pending,eec14d65-cf65-483f-b3f8-92c157f5c1bb
14251,14251,3,10/3/2024,38610.05,Paid,aa68295b-5a27-4ccc-ae0f-944636f2d8e7
14252,14252,1,3/26/2026,1671.06,paid,8e30be58-1959-4225-82bc-19bef7fb7fc0
14253,14253,1,10/18/2024,77459.65,FAILED,54574200-fb0e-4f2b-9285-1c4c6fab6215
14254,14254,4,11/4/2025,45386.4,Paid,7b2674b6-1599-438f-92f8-7e56528af74f
14255,14255,1,5/4/2025,42354.33,paid,e4899490-4cf6-4c2a-80e1-97381eb79976
14256,14256,1,12/1/2024,59578.92,paid,dbcf6cad-a298-4796-88e3-c233369aa91f
14257,14257,3,10/19/2025,30288.95,paid,0aa1499c-43cb-4ba9-ba84-c495339e3808
14258,14258,2,9/20/2025,80011.78,Failed,29710d45-dd80-4ac8-b391-1786ef67f5d4
14259,14259,1,12/11/2025,135371.95,Pending,29af0495-b148-418a-b88b-1a0241165b43
14260,14260,1,7/24/2024,138866.19,Failed,4ff69350-5e31-48d0-ad04-de1b0f0ecc25
14261,14261,4,7/13/2024,6405.91,FAILED,fa9ff526-a1e0-4fbe-abd9-df90595d56b3
14262,14262,2,10/7/2024,38491.18,Paid,201382aa-2e46-4899-9a05-032cad1ca216
14263,14263,4,3/29/2026,134861.41,Paid,b2393ade-d8b5-4d38-9881-058a76c06648
14264,14264,2,9/3/2025,6125.16,Paid,5b4d7241-cfdd-413f-a7fd-98f498cabdff
14265,14265,1,12/4/2025,87956.3,Refunded,6afc422f-4299-4647-80b2-ea8b5bf94efd
14266,14266,2,3/2/2026,64343.47,Refunded,3c6eb8ce-ed5c-441d-81c1-da1ff15d0a28
14267,14267,2,8/25/2024,65650.41,Pending,8d3c4cb8-3343-4e7d-9854-0f250ce202ef
14268,14268,3,6/20/2024,88289.16,FAILED,4b807a86-a7c8-408d-b3b4-9ce7bf32f518
14269,14269,2,10/2/2025,84129.56,Pending,0b57e81b-37b5-4b68-8447-c1d6336e6a19
14270,14270,1,7/30/2024,65487.93,paid,d7b3336a-2388-4a4a-92e9-c6bf523bddd7
14271,14271,4,8/15/2024,96465.9,paid,2d954b25-7392-4341-93d8-e37765817f09
14272,14272,3,10/6/2025,59882.14,paid,6af7bf2e-1992-4692-aa08-ff797e746776
14273,14273,1,1/5/2026,44114.7,Refunded,a2578fae-b8eb-4d9e-a0f9-ba46083808e2
14274,14274,2,1/31/2025,5946.34,Paid,65b5a40b-850c-4d0b-a043-958f22bae9ef
14275,14275,4,8/23/2024,308.86,Refunded,21d99822-f910-4c6d-ae42-15956b596ab0
14276,14276,1,9/5/2024,23437.98,Failed,cdcde3aa-764b-4be1-8653-aff523a68efe
14277,14277,4,5/12/2025,39929.33,paid,d29c4667-a97b-4f1b-b59f-eab5d6dd386e
14278,14278,3,2/19/2025,4343.48,Refunded,200c6577-6f1e-4aba-8f99-e27795267ee3
14279,14279,3,1/15/2025,7810.09,Pending,abccd1a7-bf7b-409a-9711-97f09c039285
14280,14280,2,5/20/2026,20596.68,Pending,e6fd967d-8153-4679-a6d3-cf8c1e181d83
14281,14281,4,8/8/2024,84746.59,Failed,e0fcbdbe-ce87-42de-8329-f1b9001ea48f
14282,14282,3,4/2/2025,41191.17,Refunded,b1e046f7-c85d-46e5-9fcf-9072fcfa6941
14283,14283,4,6/14/2024,68180.37,Refunded,8ace5b27-1165-4b7b-badd-f61d31794c14
14284,14284,4,3/3/2026,150861.1,Failed,65a38f71-5a69-439e-9314-d210e0649da3
14285,14285,4,4/27/2025,6651.87,Failed,45d522fa-b830-408e-97f8-6c49a12c35e6
14286,14286,1,7/31/2025,73630.37,Refunded,1e924c36-5374-4eae-bcf2-c062f11c76ef
14287,14287,3,6/27/2024,33407.77,Failed,840239bf-65a6-45fd-bb66-9a6c26a335f6
14288,14288,2,12/29/2024,105078.75,Failed,7999d294-4a22-41b0-b810-694523ba891a
14289,14289,1,4/25/2026,85748.91,paid,b5bd1c3a-16e5-4547-be25-392fb20a0ce9
14290,14290,1,3/1/2026,48698.05,FAILED,db70b55c-a50a-4471-907b-6ebbd4a50377
14291,14291,2,3/15/2025,70563.09,Pending,f74c210d-cff9-4b76-be8c-646b290fff8f
14292,14292,3,7/19/2024,87922.22,Pending,373cde1f-9316-4a73-80d5-05aca1e346cf
14293,14293,2,1/2/2026,130934.73,Paid,61ac11f3-89d7-4cd0-96d2-7bf065ff2291
14294,14294,3,5/30/2024,178720.83,Pending,c1aff6fe-731d-44bf-883a-0728762dd02d
14295,14295,3,4/16/2026,100365.27,Paid,f0019e79-f01e-4e31-ba82-9f115e29def4
14296,14296,4,2/10/2025,88876.23,Refunded,b9934ef4-4c90-4f52-bf3e-9154428a7e44
14297,14297,4,8/17/2024,88926.7,Failed,13752d3a-6931-4f79-a908-77cd5d156003
14298,14298,2,6/22/2024,66357.76,FAILED,c07b53df-8f9a-455e-9cd2-2f84b245d34a
14299,14299,1,3/18/2025,140737.36,Refunded,3a681302-5d55-4761-a635-e51bd24ed189
14300,14300,3,5/13/2025,29935.47,Pending,97a4fd65-ed16-48af-9e41-c27482f5d022
14301,14301,2,7/13/2025,141312.92,Failed,2c0652dc-b36f-4188-afad-15f0f4372475
14302,14302,3,7/25/2025,23159.78,Pending,50e4f5b7-3b64-4558-bf09-c61b239e20d5
14303,14303,4,4/9/2025,47535.14,Paid,77af45e4-fcba-40ab-b061-d8cc7849a4e6
14304,14304,3,1/18/2025,3687.76,Refunded,37fa8143-9ec6-416c-842b-acbd8eb433eb
14305,14305,4,3/19/2026,44580.68,Failed,41b47910-97dc-490b-9a63-eb279e4200dc
14306,14306,1,11/5/2025,78421.39,Pending,b1a48f05-1e96-4076-81a1-3cbdba075dae
14307,14307,3,6/20/2024,25328.08,paid,9a7dfe5f-c4f2-497d-8c37-397a3ed2b428
14308,14308,4,4/8/2025,119138.61,FAILED,6f924745-a6cb-452c-a668-219538a58fd6
14309,14309,3,11/23/2025,106675.37,Failed,6993354e-35ed-473e-b8a2-54a9ad42fc28
14310,14310,3,10/30/2024,21088.46,paid,2e2a65c8-b106-4cf9-9ac0-6261fb2ab040
14311,14311,4,3/9/2025,80030.94,paid,3e5f18ae-e634-4b43-8911-b43f509a4aab
14312,14312,3,4/12/2026,42452.22,Failed,8f4339e0-9838-4676-8c81-c2fca70f3348
14313,14313,1,12/6/2024,91391.76,Refunded,f03b78d7-6b99-4a84-84c3-0ecce998c5c3
14314,14314,2,8/9/2024,76253.66,Pending,04519239-f8ff-44c9-b4e5-ae54698dcd09
14315,14315,4,12/17/2024,131489.08,Refunded,852114dd-a11f-45a1-831a-8c5819b28f26
14316,14316,4,1/20/2025,86783.41,FAILED,25bd5319-4f67-4e4e-9c33-8168f4866291
14317,14317,4,10/22/2025,19443.28,Paid,69187cb5-4e37-4009-9e2a-b490ec36b7fd
14318,14318,1,3/12/2025,83216.2,Failed,173bdd2f-4f78-470a-bda9-41856e807a38
14319,14319,4,1/3/2025,78178.98,Failed,fc864370-16e1-4679-a33e-d21f4f2e7409
14320,14320,3,1/25/2026,56273.62,FAILED,652e2835-4745-41fd-ac20-b0108c18bb8d
14321,14321,1,10/8/2025,70145.72,FAILED,36a05ef9-0290-4020-a06d-7f18002dffa3
14322,14322,2,5/10/2026,127337.37,Paid,a6025ae0-dd9f-4aa2-881e-f887d83dc5e6
14323,14323,2,11/24/2024,98182.48,Refunded,d311c8d1-438a-4137-a622-bc603669fc93
14324,14324,3,9/19/2025,1950.29,paid,44a08ac6-2fd5-4d9e-8b8e-a7177c6b0924
14325,14325,2,8/20/2025,99480.84,Paid,62a0ccdc-8c55-42e3-8860-c3a9732b9e32
14326,14326,3,4/22/2026,36038.47,Failed,ebda7e32-3202-4393-a50d-8c1a5bd138a8
14327,14327,3,5/19/2025,127450.64,Failed,9eb30439-f0fe-4d1c-8e13-4601fe6e510f
14328,14328,1,4/6/2025,111917.78,Paid,d249c510-2959-4823-8489-7875eaec45ae
14329,14329,2,11/24/2025,48487.27,Pending,626e326d-63ee-4048-b2b2-93559cbaa802
14330,14330,2,5/12/2026,99033.82,Pending,36e259c1-e383-411d-9a8c-ccca0fdef59e
14331,14331,4,8/6/2025,28836.19,paid,9a88d427-69db-4df7-b482-31e9d71ddded
14332,14332,3,1/2/2025,14698.56,paid,d829eb1e-cad6-4a8a-af99-111cfd7f0f72
14333,14333,2,9/17/2025,52.97,Failed,637e0379-f5e2-4148-9497-18b9976f68ab
14334,14334,3,3/21/2025,9653.75,Refunded,ca0f67ab-719a-4601-bc79-794179a632c9
14335,14335,1,6/27/2024,135550.01,paid,306fe749-2468-48ec-b145-b6441c130e53
14336,14336,4,5/1/2025,57146.63,Refunded,86187627-d255-47ab-8b56-75cf09d768dd
14337,14337,2,5/7/2026,52905.39,FAILED,d5c81bf6-50bb-4533-8563-162639880af7
14338,14338,1,12/4/2024,5532.5,paid,d22aebeb-913c-474b-aa87-452a2a332d53
14339,14339,1,9/19/2025,62417.96,Paid,cdc4a6ae-db8d-4909-b706-737213ab90c0
14340,14340,2,2/9/2026,88555.74,Refunded,f8c03a1d-01da-44eb-9e2b-3e87fb3e6b42
14341,14341,3,11/26/2025,99060.83,Paid,c90395e4-0b64-469f-a07a-097bab985d68
14342,14342,2,6/30/2025,362.31,Pending,1647e0dd-d6c0-474d-bd5d-ca995a7162e0
14343,14343,1,2/24/2025,191361.91,Paid,e4c96409-d55e-48ff-a2dd-69ccb3ac9a7a
14344,14344,4,8/6/2025,159715.56,FAILED,2d9b53a8-0225-4c84-8009-2d6233b2dfef
14345,14345,4,3/3/2026,79647.52,Refunded,d8bf1b5a-ff4d-45d5-a460-e2abf1983439
14346,14346,2,7/22/2024,65831.54,FAILED,3f8ed086-4521-4c04-b4e0-7a3d11b08f51
14347,14347,3,10/12/2024,82504.69,Refunded,ef20fada-4fa8-4e90-96e1-546e42d94079
14348,14348,2,2/8/2025,60139.6,FAILED,35acf3c3-0a99-4948-a147-babd3d51c6e6
14349,14349,3,12/1/2025,91627.49,Failed,e695dafe-4144-4061-8973-cf5a271db759
14350,14350,3,7/31/2025,41783.45,FAILED,50c74a98-72ff-4130-93b9-334dcd5aafcf
14351,14351,2,3/6/2025,84865.87,FAILED,41cefbea-825b-4015-a22c-d627b2526d34
14352,14352,3,11/24/2024,104963.28,Pending,3b75f988-4520-470b-b1e7-b7e0601ca70d
14353,14353,1,12/27/2024,9025.51,paid,4732a3c3-4562-4721-a00f-c0e47b719c50
14354,14354,2,8/30/2024,8800.57,Failed,fdc761a4-d832-46e4-93c6-09c2e2dae3f2
14355,14355,1,12/9/2024,8133.88,Failed,6d8c8a82-3df5-4fa5-bf5b-2e8d33a1e73a
14356,14356,3,4/25/2026,48829.64,Failed,d0b5803a-b3c2-40de-8e3a-99e73f1ff0fe
14357,14357,4,5/22/2024,126651.61,Failed,91cd29db-6a33-4c1a-8a4e-3aeb65779e61
14358,14358,3,3/11/2025,20113.89,Refunded,64ac8b05-3060-4d96-8adc-89c3b8a69f48
14359,14359,4,11/9/2025,116774.78,Pending,75068bf7-9df7-4457-8450-d2fb4dc9af69
14360,14360,2,12/27/2025,7605.36,FAILED,00299e4b-38af-412a-9aa8-f940a7ad7baa
14361,14361,1,9/8/2025,131804.23,FAILED,fb8a841b-2bfa-45b2-b387-add4c1df5d74
14362,14362,3,10/9/2025,1347.53,Pending,c55d47a0-677c-42ce-a775-35c3d47d72f1
14363,14363,4,1/1/2026,60464.37,Pending,908e7971-c0ed-4297-8b53-5d5fd07216f3
14364,14364,1,7/5/2024,67662.59,paid,2d878ca5-518d-43ba-ba80-93eda32dc617
14365,14365,3,1/1/2026,34705.98,FAILED,ea202d3d-9ee2-4bb8-8f54-7ad18779940d
14366,14366,1,4/3/2025,76932.35,Refunded,42e628aa-973e-4e96-a9eb-7fb80069fc98
14367,14367,2,2/27/2025,104977.34,Refunded,5e4beb4e-7769-455b-9013-b795e0cc55dd
14368,14368,2,6/1/2025,80225.41,paid,ecdc91a2-e5d1-4a3f-855e-99005cb9d8f1
14369,14369,3,1/13/2026,79986.61,Paid,5e3a17cf-ba2e-470d-a346-f521a40907dd
14370,14370,1,8/14/2024,36966.04,Paid,e6986f30-4bf9-4719-aefa-880ef03c3acb
14371,14371,2,9/29/2024,49420.17,paid,ca2f5aec-5962-416d-901e-4d02017d9f44
14372,14372,4,6/4/2024,60427.64,FAILED,356a0bb2-a6f0-47e5-9ac6-2726eeaa8626
14373,14373,4,3/22/2026,15607.56,FAILED,661d8d2f-40e4-4520-b62c-f5dec856bb40
14374,14374,2,5/30/2025,171414.75,Pending,fe9ddaca-17da-42a5-9bf9-3faed81fa841
14375,14375,1,12/9/2025,34814.09,Failed,78c190f8-64e4-4192-b848-50ab1d88bd21
14376,14376,4,9/15/2024,91942.66,Refunded,f2d86f20-3912-4f27-8c65-a4d7e12d703f
14377,14377,4,11/3/2024,130458.12,paid,992d4060-506f-45cc-b11b-e2550742a15a
14378,14378,3,5/22/2025,126375.76,FAILED,e6c2b2a6-aba3-4d5d-a76b-b885257ac4d5
14379,14379,1,2/6/2026,69658.99,Paid,c6a03ad4-5579-4bfe-8fc8-62245b5c1ea9
14380,14380,4,5/28/2024,25632.85,Paid,2f2551ea-34a7-449f-811c-63d3093774b2
14381,14381,2,9/3/2024,28962.06,Paid,e8272f8a-be60-4465-b727-cb6d328e2bc8
14382,14382,2,1/3/2026,81304.27,Failed,ef6c5af3-2219-4d22-88e8-15521d94695f
14383,14383,1,7/5/2024,46129.53,paid,e0ab86ef-caa5-418e-8828-40ad216839d3
14384,14384,1,8/12/2025,182104.54,paid,5ae2188b-3d87-450e-9362-80c69f2d859a
14385,14385,4,5/27/2025,43048.33,Paid,dc645542-a36e-423e-88b4-80b07e854ca6
14386,14386,2,12/27/2025,91941.04,Failed,5b09a42c-2863-4d31-8958-e84313be1475
14387,14387,4,9/16/2025,45983.82,Paid,c20500a8-76b7-4635-92cf-3165d634eec5
14388,14388,2,10/28/2025,42929.61,Pending,595a2ef4-1f33-4cc3-a5aa-db5d16cf9bb7
14389,14389,1,9/19/2024,61672.76,Paid,95032f94-476c-472a-bacf-e8396a36f25a
14390,14390,4,7/31/2025,197828.56,Failed,e79ee708-57b7-416f-8cf0-ad5022f3ef9b
14391,14391,3,11/2/2025,75221.23,Failed,0b3cfcc2-e5a5-4905-bde7-7688f6b810d2
14392,14392,2,7/11/2025,133552.3,Pending,ec89875f-10cb-4b5d-8c36-0cd5ed03779d
14393,14393,4,1/27/2025,17308.73,Failed,6e1d0fcf-8623-40a9-aec7-c8938f3add0d
14394,14394,4,8/17/2024,9880.77,Failed,17c6971c-b746-4288-866d-ae7f2fc55a79
14395,14395,1,9/18/2024,220756,Pending,3276d898-e659-428d-a416-a79580ae7045
14396,14396,1,3/18/2026,136626.79,FAILED,200ce796-071f-4851-a7b5-ee7de8208d12
14397,14397,3,6/10/2024,108895.8,paid,3fd2e719-c998-462e-a3f4-96a25d7e4fa9
14398,14398,4,6/1/2025,44998.75,FAILED,108da3ca-2816-40d9-a828-f8a8f51e9342
14399,14399,1,12/26/2025,186226.55,paid,83b7e514-5f1a-4d14-bae1-9213503b2bdd
14400,14400,2,9/2/2025,124130.43,FAILED,4d7e796f-8f45-4f75-b511-f0cad806c908
14401,14401,4,3/9/2025,81412.34,Paid,ec41d832-2434-4fed-aa39-5a84a6083d14
14402,14402,2,5/2/2026,126780.29,FAILED,f4202f2f-4404-4236-8aeb-08a4ee52d573
14403,14403,4,9/9/2025,78797.73,paid,4361c000-3a8d-4044-9194-346b4369aef0
14404,14404,2,10/25/2025,45008.39,paid,f2f6b253-d5e1-4824-b28f-f6091476d393
14405,14405,3,12/24/2025,145318.53,paid,acf21ae9-9831-4e02-aa03-dc50e33f7629
14406,14406,3,10/12/2025,91501.08,Refunded,8effdb73-69b3-4161-ad79-8687b3340651
14407,14407,2,7/18/2025,80358.48,FAILED,ef2d2c4c-5f82-4a6f-aa30-5c1a9e896708
14408,14408,3,3/31/2025,46051.3,FAILED,79fc456a-d78f-42ad-b804-2ffa6f0848da
14409,14409,4,7/26/2025,5721.06,Failed,9adac5c9-466b-410e-98a6-f493d135f218
14410,14410,1,4/11/2026,10154.03,paid,d44a1e04-360f-402c-81da-5e26be57e575
14411,14411,3,5/29/2025,73317.3,Paid,d4a5d67d-9d26-4b36-9030-2246a0653ccd
14412,14412,3,6/30/2024,149146.41,FAILED,8ba7bfc5-ccb9-46d3-9f7f-afc022077e6d
14413,14413,4,4/17/2025,12645.17,paid,b5b53fe7-04c8-48fc-9044-d8561386fffc
14414,14414,1,8/25/2025,11140.04,Pending,d33227ab-68a5-48aa-a002-ecc395588325
14415,14415,1,11/22/2024,77515.09,paid,379076c8-3e6a-4b71-b234-ab43b72e47a8
14416,14416,2,8/7/2024,3802.75,Paid,138291de-d87a-421d-bdc2-0e64543cffce
14417,14417,3,3/15/2026,23431.83,Refunded,1b53b342-0c1a-40f4-a84c-4c45c887bef5
14418,14418,4,10/31/2025,14753.15,Refunded,9d1a59bc-60b8-4769-a9bf-035e69cc870d
14419,14419,1,8/13/2024,60852.02,Pending,4d24f06a-53e3-47a4-a0bb-23084e2a54c3
14420,14420,1,2/1/2026,38180.51,FAILED,6979e55a-8685-4aa8-91fb-3fa279fe4ac8
14421,14421,1,2/26/2026,159542.11,Pending,405e76a3-103c-49ac-b45c-981f0916dfbf
14422,14422,4,5/23/2025,79354.42,Pending,74536810-8c36-4be1-9bee-7fcdabc23325
14423,14423,4,3/25/2026,10014,Paid,7a562110-a024-44f7-a82a-c26fc2648a37
14424,14424,3,7/26/2025,36301.05,Failed,fbc9920a-b76e-4025-aa85-14ea2a227df6
14425,14425,1,12/11/2024,164199.29,Failed,bb8b9e43-a39a-49c7-9e14-1f721c8a58a6
14426,14426,4,3/25/2026,49181.07,FAILED,99243fde-b135-4558-b9e6-55a400309b5c
14427,14427,3,2/6/2026,64612.74,FAILED,60a59ad8-2d42-4a91-a1bf-170a9acb59c4
14428,14428,2,10/24/2025,39494.82,Refunded,38e2a433-5be1-4ad9-98f9-8e7b05fe1d8f
14429,14429,1,10/23/2025,91048,paid,6eb0236a-d15b-4ec3-a0a7-5a73216e3ae0
14430,14430,3,11/23/2025,38399.22,FAILED,0a276c19-eac6-432a-930b-b6f4bebbaf89
14431,14431,4,5/13/2026,97737.29,Paid,56b2fc95-18fc-4b8d-928b-53f2e57b6e4a
14432,14432,4,6/29/2025,208921.8,paid,60f7e0bd-83a8-47ae-bd1e-3694c18e45a2
14433,14433,3,3/6/2025,115366.72,Failed,da97040d-d3b5-4ac8-bbd3-ca622a0889bb
14434,14434,4,4/21/2025,85179.9,paid,cbdcc5ae-8b05-4cb1-a3b0-87167abed2dd
14435,14435,2,3/6/2026,80126.86,paid,1628149d-f18b-45f6-aa1f-c9d29c089ae2
14436,14436,1,4/18/2025,146675.54,paid,77cd2c15-c547-4b29-b6ae-8c9edb874e7f
14437,14437,1,8/10/2025,113874.85,Pending,64248b73-07da-4e99-98ba-171c27bc4115
14438,14438,4,5/30/2024,35055.8,Paid,6cf0beb5-0d2a-4299-a603-eb04de8734a8
14439,14439,1,1/9/2026,13460.72,Paid,c95b3082-be15-4e7f-8c22-a10e576dd98a
14440,14440,3,1/16/2025,95607.58,paid,6b9ad2bd-9262-4ea2-88ff-3e98ac027756
14441,14441,4,12/1/2024,105495.75,FAILED,ce5a020b-9b84-4c25-8e93-23f1173a459f
14442,14442,3,10/26/2024,90201.12,Pending,982354a6-4e48-4c08-a1ee-78a068aab174
14443,14443,4,8/4/2025,111692.95,Pending,6109cf9f-25cc-48f4-893a-8a2914d1c689
14444,14444,4,3/21/2026,80864.61,Paid,d18607d9-ebf9-43b5-a5f4-8a0ec0ecda05
14445,14445,1,8/10/2025,82949.32,paid,99f55a77-227b-44f1-a75f-b43b0423cf8a
14446,14446,2,10/29/2024,54691.87,Pending,ff4b8b03-ad53-4fc5-b0de-45d7ea76113b
14447,14447,4,3/21/2026,60718.72,Pending,1d8e55a9-e865-4baf-99d7-1747206121ae
14448,14448,4,11/5/2024,122436.9,Paid,2d56625a-a8d0-45ce-8411-f2db8f3464cd
14449,14449,4,5/20/2025,90986.6,FAILED,c105f774-e402-43eb-8cfd-df17aa71d6ad
14450,14450,1,8/9/2024,34037.17,FAILED,b24bba59-579b-46a4-b7db-8cec4dee8433
14451,14451,4,1/30/2026,35601.77,paid,7e93cf70-3c1b-476c-9533-acd808337804
14452,14452,4,9/8/2024,118311.83,paid,38525706-4c5a-4f31-9442-a2a62b591644
14453,14453,2,12/13/2024,110873.9,FAILED,14584cb3-9218-43c4-ad91-d9293c5da403
14454,14454,2,11/20/2025,99772.16,paid,082e8d17-4132-46c4-9ebe-53d5b6335a5a
14455,14455,3,11/5/2025,76225.24,paid,2eb0da7d-4e47-4eda-9ae5-df773be091e9
14456,14456,1,4/24/2025,71024.57,FAILED,b739a926-8d4a-4c86-94ff-a7735bb432cd
14457,14457,3,2/11/2026,14741.9,Paid,fa58ffcc-9974-43b3-9c10-dc8b69f8522b
14458,14458,1,11/14/2025,54294.45,Pending,233ae219-fda7-4e0e-ba8f-1c1d3d936ce9
14459,14459,2,5/21/2024,184927.46,FAILED,e7862a69-0292-4ceb-82dc-db6903c7d23d
14460,14460,1,3/5/2026,60105.26,Failed,5bcc9006-bfe8-4ee8-a324-7850b6ab9a76
14461,14461,1,2/7/2026,57237,FAILED,5ad92b37-905c-4415-8bb6-763b5eed8310
14462,14462,2,4/1/2026,34099.65,Paid,b47838b1-4fb5-40cb-a553-fdac9eb73fb8
14463,14463,2,2/2/2025,89956.54,Refunded,b7e0d105-a4fa-42c6-b56a-4451f40c26dc
14464,14464,4,4/18/2026,38912.3,Refunded,227be127-9beb-4fe8-8438-d89fc1686d33
14465,14465,2,7/4/2025,9731.43,paid,8acf8ed3-a7b8-47ad-bf4f-14f31e20cb9e
14466,14466,4,9/8/2025,7208.65,paid,b32f524e-086a-4d90-8f61-0fe985f36ed3
14467,14467,3,12/10/2024,5175.76,paid,3627a58d-9f9a-4250-8ba8-a6d55ea816d0
14468,14468,3,2/8/2025,86176.11,Refunded,211103f2-0b05-481a-9a9c-34cb02a7b902
14469,14469,4,5/29/2025,84244.03,Refunded,e53c0fc6-2005-4418-93da-0412c481775b
14470,14470,2,4/6/2026,23786.45,FAILED,f86e0cab-8685-481b-8b98-c475acb67d47
14471,14471,1,5/16/2025,51429.74,FAILED,6932c5a4-7a9d-4de3-8751-0cab1b0dd642
14472,14472,3,9/5/2025,105466.47,FAILED,7a110025-7add-430b-9f0b-f18e83cdc864
14473,14473,4,1/12/2025,25937.76,Refunded,365fa96f-33e7-4108-b6ca-7d576ac20090
14474,14474,3,5/26/2024,52113.68,paid,4207d8af-3960-4b45-95f4-8abdaac05f3a
14475,14475,3,6/14/2024,32870.33,paid,10d017ef-aaa6-420e-9c21-58e0711a9b35
14476,14476,1,12/23/2024,22170.17,Failed,d872260a-ee23-4d5e-a169-397accd3d5e9
14477,14477,3,3/14/2026,28414.74,Failed,2a73d08a-e36d-4457-9aae-5428bf3f337c
14478,14478,3,11/18/2024,95201.13,Pending,a57fe679-57b5-4e8c-932d-f17440fb58fd
14479,14479,4,2/19/2025,91273.14,Failed,2aa7da3a-f839-4c17-928e-688811f542b9
14480,14480,1,5/17/2026,78924.02,Failed,a28bf524-ef1f-4f62-88ee-9eb0c0f94543
14481,14481,3,7/6/2024,40816.2,Pending,5d55a8d1-40ee-42e5-b0ba-0fd77765e78d
14482,14482,1,4/25/2025,73623.9,Paid,29644f73-6ac3-4740-bfc8-f74a2717a036
14483,14483,1,2/1/2025,45460.87,FAILED,a6a63272-c93f-4563-81b1-db7ba22daad8
14484,14484,1,2/2/2026,40456.16,paid,3767b33a-2a0d-457c-9e53-f10ee2134afb
14485,14485,4,1/30/2026,74536.44,Pending,871a6df7-7001-4a16-b630-67b698af65ad
14486,14486,1,1/31/2026,50183.38,FAILED,bedcb983-0e1e-4ae0-ac67-6901a62919ac
14487,14487,3,3/21/2025,10739.71,Refunded,e6001c90-584a-42a8-8137-d2bc95e73ccd
14488,14488,2,10/31/2024,4366.83,FAILED,a47a2444-171d-44a1-9fea-c52a513a19c0
14489,14489,4,5/3/2025,38215.11,Pending,8e015c18-6b10-4ff4-b985-5825be1583b7
14490,14490,4,12/19/2024,18914.52,Failed,455c4982-3648-49d2-aa69-3844e959362e
14491,14491,1,12/23/2025,30862.43,Failed,91d71ebd-cb19-47d6-ac40-46a27799958e
14492,14492,2,4/15/2026,28300,Paid,ade4baf9-73aa-48cf-aabe-f28399d2f9d8
14493,14493,3,2/5/2025,22965.87,Failed,be92b29f-89c1-4234-9706-2de350ddc31e
